0.101667 , -0.065 , 0.090883 , -0.0429969 , 0.101667 , -0.065 , 0.076935 , -0.0145076 , 0.177093 , -0.133233 , -0.384747 , 0.785862 , 0.0784583 , -0.017028 , 0.17335 , -0.124844 , 0.122466 , -0.0487218 , -0.05
0.1025 , -0.065 , 0.0928325 , -0.0440435 , 0.1025 , -0.065 , 0.0804027 , -0.0170177 , 0.169816 , -0.117919 , -0.342868 , 0.745493 , 0.0818546 , -0.0193864 , 0.166492 , -0.109934 , 0.124122 , -0.047295 , -0.05
0.103333 , -0.065 , 0.0947536 , -0.0450033 , 0.103333 , -0.065 , 0.0837331 , -0.0192292 , 0.163348 , -0.103354 , -0.303995 , 0.710966 , 0.0851215 , -0.0214535 , 0.160413 , -0.0957148 , 0.125845 , -0.0457523 , -0.05
0.104167 , -0.065 , 0.0966298 , -0.0458504 , 0.104167 , -0.065 , 0.0869417 , -0.021156 , 0.157635 , -0.0894329 , -0.267242 , 0.681184 , 0.0882742 , -0.0232421 , 0.155068 , -0.0820911 , 0.127641 , -0.0440824 , -0.05
0.105 , -0.065 , 0.0984591 , -0.0465785 , 0.105 , -0.065 , 0.0900433 , -0.0228101 , 0.152641 , -0.0760646 , -0.232146 , 0.65564 , 0.0913271 , -0.0247634 , 0.150425 , -0.0689783 , 0.129515 , -0.0422748 , -0.05
0.105833 , -0.065 , 0.100246 , -0.0471899 , 0.105833 , -0.065 , 0.0930519 , -0.0242016 , 0.148336 , -0.063167 , -0.198448 , 0.634122 , 0.0942938 , -0.0260268 , 0.146456 , -0.0562959 , 0.131474 , -0.0403184 , -0.05
0.106667 , -0.065 , 0.101997 , -0.0476889 , 0.106667 , -0.065 , 0.0959811 , -0.0253392 , 0.144692 , -0.0506607 , -0.165948 , 0.616506 , 0.0971876 , -0.02704 , 0.143137 , -0.0439658 , 0.133525 , -0.0382015 , -0.05
0.1075 , -0.065 , 0.103718 , -0.048079 , 0.1075 , -0.065 , 0.0988438 , -0.02623 , 0.141688 , -0.0384687 , -0.134453 , 0.602694 , 0.100021 , -0.0278094 , 0.140448 , -0.0319119 , 0.135676 , -0.0359107 , -0.05
0.108333 , -0.065 , 0.105415 , -0.048363 , 0.108333 , -0.065 , 0.101653 , -0.0268795 , 0.139305 , -0.0265156 , -0.103777 , 0.592612 , 0.102807 , -0.0283397 , 0.138372 , -0.0200597 , 0.137936 , -0.0334322 , -0.05
0.109167 , -0.065 , 0.107093 , -0.0485427 , 0.109167 , -0.065 , 0.10442 , -0.0272916 , 0.13753 , -0.0147275 , -0.073735 , 0.586201 , 0.105558 , -0.0286342 , 0.136898 , -0.00833564 , 0.140312 , -0.0307504 , -0.05
